Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
73104, 12.63, -4.94, -174.50, -0.81, 1.62, -7.55, 0.03, 0.68, 2.17, -0.84, 0.93, -9.72, 6.87, 21.06, 12.25, 0.13, 0.07, -0.03, 12.63, -4.94, -174.44, -0.05, -0.11, -0.99, -0.04, 6, 12, 403, 26, 
73204, 12.63, -4.81, -174.44, -1.16, 1.45, -7.63, -0.33, 0.50, 2.08, -0.83, 0.94, -9.72, 7.25, 19.69, 11.50, -0.03, 0.04, 0.00, 12.63, -4.81, -174.44, -0.05, -0.11, -0.99, -0.04, 6, 12, 402, 29, 
73304, 12.50, -4.81, -174.44, -1.35, 1.72, -8.54, -0.52, 0.78, 1.17, -0.82, 0.93, -9.72, 8.50, 22.56, 10.69, -0.04, -0.01, 0.01, 12.50, -4.81, -174.44, -0.05, -0.11, -0.99, -0.04, 6, 12, 400, 28, 
73404, 12.50, -4.69, -174.56, 0.46, 0.20, -6.36, 1.27, -0.71, 3.36, -0.80, 0.92, -9.72, 7.00, 21.50, 12.25, -0.02, 0.16, -0.00, 12.50, -4.69, -174.56, -0.05, -0.11, -0.99, -0.04, 6, 12, 404, 33, 
73504, 12.56, -4.69, -174.56, 0.86, -0.04, -6.46, 1.67, -0.96, 3.26, -0.81, 0.91, -9.72, 6.25, 21.50, 10.50, 0.06, 0.12, 0.01, 12.56, -4.69, -174.56, -0.05, -0.11, -0.99, -0.04, 6, 12, 402, 31, 
73604, 12.56, -4.69, -174.56, -0.52, 2.12, -9.49, 0.28, 1.20, 0.23, -0.80, 0.92, -9.72, 5.87, 19.25, 11.56, 0.18, 0.23, 0.04, 12.56, -4.69, -174.56, -0.05, -0.11, -0.99, -0.04, 6, 12, 395, 30, 
73704, 12.56, -4.75, -174.50, -2.65, 4.65, -11.21, -1.84, 3.73, -1.49, -0.81, 0.92, -9.72, 5.87, 20.56, 10.50, 0.02, 0.07, -0.02, 12.56, -4.75, -174.50, -0.05, -0.11, -0.99, -0.04, 6, 12, 394, 28, 
73804, 13.13, -4.75, -174.44, -1.70, 2.66, -10.44, -0.89, 1.72, -0.71, -0.81, 0.93, -9.72, 7.00, 23.19, 9.25, -0.12, -0.20, 0.69, 13.13, -4.75, -174.44, -0.05, -0.11, -0.99, -0.04, 6, 13, 399, 32, 
73904, 17.37, -4.75, -174.37, -0.25, 2.71, -8.69, 0.55, 1.75, 1.03, -0.81, 0.95, -9.72, 9.88, 22.75, 10.06, 0.12, -0.04, 0.94, 17.37, -4.75, -174.37, -0.05, -0.15, -0.99, -0.04, 6, 17, 398, 19, 
74004, 23.06, -4.69, -174.25, 1.26, 3.85, -9.38, 2.07, 2.88, 0.34, -0.81, 0.97, -9.72, 10.56, 20.69, 9.69, 0.13, 0.04, 1.19, 23.06, -4.69, -174.25, -0.05, -0.20, -0.98, -0.04, 5, 23, 398, 20, 
74104, 29.50, -4.62, -174.19, 2.20, 2.87, -10.25, 3.00, 1.89, -0.53, -0.80, 0.98, -9.72, 11.75, 16.56, 7.06, 0.06, -0.19, 1.30, 29.50, -4.62, -174.19, -0.05, -0.25, -0.96, -0.04, 6, 29, 397, 31, 
74204, 36.38, -4.50, -174.00, -2.84, 1.82, -8.45, -2.06, 0.80, 1.26, -0.78, 1.01, -9.72, 15.38, 17.87, 7.87, -0.11, -0.10, 1.40, 36.38, -4.50, -174.00, -0.05, -0.31, -0.95, -0.04, 6, 36, 396, 17, 
74304, 43.50, -4.50, -173.87, 5.38, 4.13, -10.42, 6.15, 3.09, -0.70, -0.77, 1.03, -9.72, 17.50, 17.06, 7.37, 0.09, -0.01, 1.10, 43.50, -4.50, -173.87, -0.06, -0.37, -0.93, -0.03, 5, 43, 410, 31, 
74404, 50.94, -4.44, -173.75, 0.08, 3.05, -8.72, 0.84, 2.00, 0.99, -0.76, 1.05, -9.71, 18.87, 17.50, 6.19, 0.17, -0.07, 1.40, 50.94, -4.44, -173.75, -0.06, -0.43, -0.90, -0.03, 5, 50, 417, 22, 
74504, 57.75, -4.50, -173.56, -2.47, 1.70, -7.84, -1.71, 0.63, 1.87, -0.76, 1.07, -9.71, 20.56, 6.50, 7.06, 0.29, -0.07, 1.73, 58.75, -4.44, -173.69, -0.06, -0.49, -0.87, -0.03, 5, 57, 411, 18, 
74604, 65.62, -4.37, -173.37, 2.37, 3.10, -10.61, 3.12, 1.99, -0.89, -0.75, 1.10, -9.71, 20.56, 5.87, 4.75, 0.21, -0.22, 1.56, 66.50, -4.37, -173.44, -0.06, -0.55, -0.83, -0.03, 5, 65, 419, 20, 
74704, 72.87, -4.25, -173.31, -0.75, 0.43, -8.92, 2.49, 1.19, 0.02, -0.72, 1.13, -9.71, 21.06, 3.56, 7.06, 0.14, -0.11, 1.61, 73.75, -4.19, -173.31, -0.06, -0.60, -0.80, -0.02, 5, 72, 412, 31, 
74804, 80.69, -4.12, -173.25, 5.94, 1.58, -9.86, 1.76, 1.73, 1.18, -0.68, 1.15, -9.71, 20.75, 1.56, 4.37, 0.02, 0.06, 1.52, 81.50, -4.00, -173.19, -0.06, -0.65, -0.76, -0.02, 5, 80, 410, 30, 
74904, 88.87, -4.06, -173.06, 1.79, 3.83, -9.50, -1.50, 0.36, 0.06, -0.71, 1.18, -9.70, 21.87, -1.25, 4.00, 0.01, -0.31, 1.38, 89.62, -4.19, -173.00, -0.07, -0.70, -0.71, -0.02, 6, 88, 409, 55, 
75004, 96.81, -3.94, -173.06, -0.32, -0.16, -7.29, 0.35, -1.33, 2.41, -0.67, 1.18, -9.71, 21.37, -2.75, 4.37, -0.04, -0.09, 1.66, 97.69, -3.87, -173.00, -0.07, -0.75, -0.66, -0.01, 6, 96, 402, 22, 
75104, 104.50, -3.75, -172.94, 1.08, 1.70, -7.18, 1.73, 0.50, 2.52, -0.66, 1.20, -9.70, 20.06, -5.37, 4.37, 0.00, -0.33, 1.43, 105.31, -3.87, -172.87, -0.07, -0.79, -0.61, -0.01, 5, 104, 414, 27, 
75204, 112.25, -3.69, -172.81, -1.10, 0.62, -10.53, -0.46, -0.60, -0.83, -0.63, 1.22, -9.70, 19.87, -10.06, 3.25, 0.09, -0.04, 1.40, 113.00, -3.62, -172.75, -0.07, -0.83, -0.55, -0.01, 6, 112, 411, 18, 
75304, 119.94, -3.50, -172.69, -2.22, -0.54, -8.33, -1.61, -1.77, 1.37, -0.60, 1.23, -9.70, 17.69, -14.50, 5.19, 0.04, 0.04, 1.44, 120.69, -3.37, -172.69, -0.07, -0.87, -0.49, -0.01, 6, 119, 413, 25, 
75404, 127.56, -3.25, -172.69, -1.70, -0.81, -7.62, -1.14, -2.05, 2.08, -0.56, 1.23, -9.71, 16.50, -14.50, 3.00, -0.03, -0.09, 1.42, 128.31, -3.25, -172.62, -0.07, -0.90, -0.43, -0.00, 6, 127, 413, 31, 
75504, 135.19, -3.00, -172.75, -0.60, 2.41, -8.32, -0.08, 1.19, 1.39, -0.51, 1.22, -9.71, 15.75, -16.25, 3.69, -0.02, -0.28, 1.38, 135.94, -3.06, -172.75, -0.07, -0.92, -0.37, 0.00, 5, 135, 415, 19, 
75604, 142.75, -2.75, -172.87, -0.77, 0.96, -10.45, -0.30, -0.25, -0.73, -0.47, 1.21, -9.72, 12.88, -20.37, 4.06, 0.09, -0.10, 1.45, 143.50, -2.75, -172.87, -0.07, -0.95, -0.31, 0.00, 5, 142, 415, 28, 
75704, 150.31, -2.56, -173.00, -0.87, -0.42, -9.52, -0.42, -1.61, 0.20, -0.44, 1.18, -9.72, 9.88, -17.87, 3.50, 0.22, -0.07, 1.45, 151.00, -2.50, -173.00, -0.06, -0.97, -0.25, 0.01, 5, 150, 413, 26, 
75804, 157.69, -2.44, -173.12, 1.09, 0.89, -9.59, 1.51, -0.27, 0.13, -0.42, 1.16, -9.72, 7.37, -14.56, 4.19, 0.10, -0.02, 1.42, 158.50, -2.44, -173.12, -0.06, -0.98, -0.19, 0.01, 5, 157, 412, 25, 
75904, 165.19, -2.44, -173.25, 0.78, 2.31, -10.37, 1.20, 1.17, -0.64, -0.42, 1.14, -9.73, 4.87, -19.75, 3.75, 0.14, -0.05, 1.38, 165.19, -2.44, -173.25, -0.06, -0.99, -0.12, 0.01, 6, 165, 408, 29, 
76004, 172.44, -2.37, -173.37, 1.16, 3.99, -9.48, 1.57, 2.86, 0.24, -0.40, 1.12, -9.73, 2.69, -22.25, 5.75, 0.15, -0.08, 1.37, 172.44, -2.37, -173.37, -0.06, -1.00, -0.06, 0.02, 5, 172, 406, 26, 
76104, 179.69, -2.31, -173.56, 2.81, 1.68, -7.17, 3.21, 0.58, 2.55, -0.39, 1.09, -9.73, -0.37, -22.19, 6.00, 0.12, -0.14, 1.36, 179.69, -2.31, -173.56, -0.06, -1.00, -0.00, 0.02, 5, 179, 409, 31, 
76204, 187.12, -2.25, -173.69, 2.23, 4.03, -11.57, 2.61, 2.95, -1.83, -0.38, 1.07, -9.73, -3.00, -22.19, 5.69, 0.00, -0.09, 1.39, 187.12, -2.25, -173.69, -0.05, -1.00, 0.06, 0.02, 6, 187, 408, 18, 
76304, 194.62, -2.31, -173.81, 4.13, 4.21, -10.70, 4.52, 3.17, -0.96, -0.39, 1.04, -9.74, -3.06, -19.87, 6.00, 0.12, -0.19, 1.55, 194.62, -2.31, -173.81, -0.05, -0.99, 0.13, 0.03, 5, 194, 413, 31, 
76404, 202.00, -2.25, -173.94, 3.62, 1.16, -9.79, 4.01, 0.13, -0.05, -0.39, 1.03, -9.74, -6.19, -15.56, 6.00, 0.17, 0.03, 1.32, 202.00, -2.25, -173.94, -0.05, -0.98, 0.19, 0.03, 6, 202, 407, 22, 
76504, 209.81, -2.37, -174.00, -1.51, 1.38, -9.33, -1.10, 0.36, 0.41, -0.40, 1.02, -9.74, -9.00, -18.75, 8.00, 0.04, -0.09, 1.47, 209.81, -2.37, -174.00, -0.05, -0.96, 0.26, 0.03, 6, 209, 406, 20, 
76604, 215.00, -2.44, -174.06, -0.38, 3.28, -9.68, 0.03, 2.27, 0.06, -0.41, 1.01, -9.74, -10.25, -17.69, 7.19, 0.00, -0.11, 0.86, 215.00, -2.44, -174.06, -0.04, -0.95, 0.30, 0.04, 6, 215, 409, 23, 
76704, 218.19, -2.44, -174.12, 1.94, 1.64, -9.47, 2.36, 0.64, 0.27, -0.41, 0.99, -9.74, -11.75, -16.50, 6.75, -0.01, -0.04, 0.32, 218.19, -2.44, -174.12, -0.04, -0.94, 0.33, 0.04, 6, 218, 403, 29, 
76804, 220.50, -2.44, -174.12, -1.12, 2.05, -9.29, -0.69, 1.05, 0.45, -0.42, 0.99, -9.74, -12.25, -15.00, 7.69, -0.02, -0.12, 0.46, 220.50, -2.44, -174.12, -0.04, -0.94, 0.35, 0.04, 6, 220, 405, 25, 
76904, 221.37, -2.44, -174.06, -0.11, 1.63, -9.50, 0.30, 0.62, 0.24, -0.41, 1.01, -9.74, -13.06, -16.75, 8.75, 0.06, 0.04, 0.22, 221.37, -2.44, -174.06, -0.04, -0.93, 0.35, 0.04, 6, 221, 405, 20, 
77004, 221.94, -2.44, -174.06, 0.57, 1.90, -8.22, 0.99, 0.88, 1.51, -0.42, 1.01, -9.74, -13.75, -13.19, 7.56, 0.06, 0.07, 0.12, 221.94, -2.44, -174.06, -0.04, -0.93, 0.36, 0.04, 6, 221, 407, 19, 
77104, 222.37, -2.44, -173.94, 0.07, 2.02, -6.10, 0.49, 0.98, 3.63, -0.42, 1.03, -9.74, -12.75, -17.87, 8.00, 0.03, 0.07, 0.07, 222.37, -2.44, -173.94, -0.04, -0.93, 0.36, 0.04, 5, 222, 411, 30, 
77204, 222.69, -2.44, -173.81, -0.38, 1.73, -8.15, 0.04, 0.68, 1.58, -0.42, 1.04, -9.74, -12.00, -14.56, 7.25, 0.10, 0.07, 0.06, 222.69, -2.44, -173.81, -0.04, -0.93, 0.36, 0.04, 6, 222, 406, 34, 
77304, 222.81, -2.44, -173.69, -0.07, 1.85, -6.91, 0.34, 0.77, 2.82, -0.42, 1.07, -9.73, -13.50, -17.19, 8.56, 0.00, 0.03, -0.00, 222.81, -2.44, -173.69, -0.04, -0.93, 0.36, 0.04, 7, 222, 411, 19, 
77404, 222.87, -2.44, -173.56, -0.44, 2.03, -7.60, -0.02, 0.94, 2.12, -0.42, 1.09, -9.73, -13.06, -17.56, 10.06, -0.04, -0.02, 0.00, 222.87, -2.44, -173.56, -0.04, -0.93, 0.37, 0.04, 6, 222, 405, 23, 
77504, 222.87, -2.37, -173.50, 0.33, 1.12, -6.93, 0.74, 0.01, 2.80, -0.41, 1.10, -9.73, -13.50, -17.56, 9.38, -0.03, -0.03, 0.07, 222.94, -2.37, -173.50, -0.04, -0.93, 0.37, 0.04, 6, 222, 404, 30, 
77604, 222.94, -2.25, -173.50, -1.15, 2.54, -8.23, -0.75, 1.43, 1.50, -0.40, 1.11, -9.73, -12.69, -16.06, 8.25, -0.07, -0.14, 0.03, 222.94, -2.31, -173.44, -0.05, -0.93, 0.37, 0.04, 6, 222, 408, 34, 
77704, 223.00, -2.19, -173.56, -0.05, 1.23, -11.52, 0.32, 0.12, -1.78, -0.38, 1.10, -9.73, -13.00, -16.37, 11.06, -0.03, -0.05, -0.00, 223.00, -2.25, -173.50, -0.05, -0.93, 0.37, 0.04, 6, 223, 409, 21, 
77804, 222.69, -2.19, -173.56, -4.00, 0.42, -9.70, -0.97, -0.01, -0.53, -0.37, 1.09, -9.73, -12.56, -16.37, 10.25, -0.11, 0.08, -0.51, 222.44, -2.19, -173.56, -0.05, -0.93, 0.36, 0.04, 6, 222, 408, 21, 
77904, 219.06, -2.25, -173.56, -3.40, -0.19, -10.73, -0.75, 1.24, -1.16, -0.37, 1.10, -9.73, -12.69, -17.19, 9.38, -0.15, 0.16, -0.83, 218.62, -2.19, -173.50, -0.05, -0.94, 0.33, 0.04, 5, 219, 397, 20, 
78004, 214.31, -2.31, -173.56, -2.51, 0.33, -10.10, -0.68, 0.43, -2.62, -0.39, 1.10, -9.73, -12.25, -17.87, 9.00, -0.12, 0.19, -1.01, 213.75, -2.25, -173.50, -0.05, -0.96, 0.29, 0.04, 6, 214, 404, 31, 
78104, 208.81, -2.37, -173.44, -2.70, 1.17, -11.83, -1.76, 0.93, -0.93, -0.39, 1.11, -9.73, -12.00, -21.56, 11.00, -0.05, 0.21, -1.09, 208.19, -2.31, -173.44, -0.05, -0.97, 0.24, 0.03, 5, 208, 401, 20, 
78204, 203.00, -2.44, -173.31, -1.41, 0.85, -8.59, -0.20, -0.52, -1.65, -0.41, 1.13, -9.73, -9.75, -21.75, 10.56, -0.03, 0.21, -1.17, 202.37, -2.37, -173.31, -0.05, -0.98, 0.19, 0.03, 6, 203, 411, 34, 
78304, 196.81, -2.50, -173.19, -0.41, 2.39, -9.21, 0.14, -0.25, 0.83, -0.43, 1.15, -9.72, -5.75, -22.50, 11.69, -0.04, 0.17, -1.21, 196.19, -2.50, -173.19, -0.06, -0.99, 0.14, 0.03, 6, 196, 411, 19, 
78404, 190.50, -2.62, -173.12, -2.87, 3.89, -6.93, -2.41, 2.73, 2.78, -0.45, 1.16, -9.72, -5.19, -22.06, 10.56, -0.07, 0.16, -1.30, 189.81, -2.62, -173.12, -0.06, -0.99, 0.09, 0.03, 6, 190, 405, 22, 
78504, 184.12, -2.75, -173.19, 0.61, 0.38, -4.22, 1.08, -0.77, 5.49, -0.48, 1.16, -9.72, -1.87, -23.06, 11.00, -0.11, 0.05, -1.16, 183.50, -2.81, -173.19, -0.06, -1.00, 0.03, 0.03, 5, 184, 415, 27, 
78604, 177.31, -2.87, -173.12, 0.89, 3.20, -7.83, 1.39, 2.04, 1.88, -0.50, 1.17, -9.72, 0.88, -25.37, 10.19, -0.13, 0.10, -1.26, 176.62, -2.94, -173.06, -0.06, -1.00, -0.03, 0.02, 5, 177, 406, 34, 
78704, 170.62, -3.00, -173.12, -1.03, 1.75, -8.23, -0.51, 0.58, 1.49, -0.52, 1.17, -9.72, 3.00, -24.00, 9.69, -0.15, 0.08, -1.24, 169.94, -3.06, -173.06, -0.06, -0.99, -0.09, 0.02, 6, 170, 408, 22, 
78804, 163.75, -3.12, -173.12, -3.43, 3.15, -7.12, -2.90, 1.98, 2.60, -0.54, 1.17, -9.72, 6.25, -26.50, 12.75, -0.11, 0.05, -1.14, 163.12, -3.12, -173.12, -0.06, -0.99, -0.15, 0.02, 6, 163, 408, 22, 
78904, 156.87, -3.31, -173.19, -4.37, 2.79, -7.84, -3.80, 1.63, 1.87, -0.57, 1.15, -9.72, 8.69, -25.00, 10.50, -0.25, 0.11, -1.35, 156.12, -3.31, -173.12, -0.06, -0.98, -0.21, 0.02, 6, 156, 412, 37, 
79004, 149.94, -3.44, -173.19, 2.06, 1.35, -7.44, 2.66, 0.20, 2.27, -0.59, 1.15, -9.72, 11.69, -25.69, 10.88, -0.16, 0.22, -1.28, 149.25, -3.44, -173.19, -0.07, -0.96, -0.26, 0.01, 6, 149, 411, 31, 
79104, 143.06, -3.56, -173.31, 0.69, 1.37, -7.06, 1.31, 0.24, 2.65, -0.61, 1.12, -9.72, 14.50, -18.06, 10.56, -0.22, 0.18, -1.36, 142.31, -3.56, -173.25, -0.07, -0.94, -0.32, 0.01, 6, 143, 410, 25, 
79204, 136.00, -3.62, -173.50, -0.79, 0.12, -5.51, -0.17, -0.97, 4.21, -0.62, 1.10, -9.72, 18.69, -18.25, 11.06, -0.11, 0.08, -1.41, 135.25, -3.69, -173.44, -0.06, -0.92, -0.38, 0.01, 6, 136, 409, 38, 
79304, 129.00, -3.75, -173.56, -2.28, 1.15, -6.92, -1.64, 0.06, 2.80, -0.64, 1.09, -9.72, 21.50, -19.06, 12.06, -0.01, 0.10, -1.30, 128.25, -3.75, -173.50, -0.06, -0.90, -0.44, 0.01, 6, 129, 409, 36, 
79404, 122.00, -3.81, -173.62, -4.16, 1.88, -5.84, -3.50, 0.80, 3.88, -0.65, 1.08, -9.72, 22.37, -13.38, 11.38, -0.17, 0.09, -1.32, 121.25, -3.81, -173.62, -0.06, -0.87, -0.49, 0.00, 6, 122, 409, 22, 
79504, 114.94, -3.81, -173.69, -3.17, 1.24, -8.12, -2.51, 0.17, 1.60, -0.65, 1.07, -9.72, 22.87, -8.69, 12.56, -0.08, 0.11, -1.26, 114.94, -3.81, -173.69, -0.06, -0.84, -0.54, -0.00, 6, 114, 415, 37, 
79604, 107.87, -3.94, -173.87, -3.19, 3.61, -12.13, -2.52, 2.57, -2.40, -0.67, 1.03, -9.72, 23.37, -8.56, 12.25, 0.20, 0.01, -1.17, 107.87, -3.94, -173.87, -0.06, -0.80, -0.59, -0.00, 6, 107, 430, 23, 
79704, 100.12, -3.94, -173.25, -0.64, 2.63, -7.77, 0.03, 1.49, 1.93, -0.68, 1.14, -9.71, 24.06, -3.75, 11.88, -0.35, 0.24, -1.61, 100.12, -3.94, -173.25, -0.07, -0.77, -0.64, -0.01, 7, 100, 404, 42, 
79804, 92.69, -4.12, -173.00, 1.61, 0.36, -7.59, 2.33, -0.81, 2.11, -0.71, 1.18, -9.70, 24.87, 1.56, 11.38, -0.17, 0.12, -1.39, 92.69, -4.12, -173.00, -0.07, -0.72, -0.69, -0.02, 7, 92, 412, 36, 
79904, 85.00, -4.31, -173.12, -1.82, 3.81, -7.22, -1.08, 2.64, 2.48, -0.74, 1.16, -9.70, 22.87, 5.56, 9.19, 0.03, 0.17, -1.45, 85.00, -4.31, -173.12, -0.07, -0.67, -0.74, -0.02, 7, 85, 409, 38, 
80004, 77.25, -4.37, -173.25, -1.58, 3.35, -12.23, -0.83, 2.20, -2.52, -0.74, 1.14, -9.71, 21.69, 6.25, 10.06, -0.23, 0.22, -1.60, 77.25, -4.37, -173.25, -0.07, -0.62, -0.78, -0.02, 7, 77, 405, 28, 
80104, 69.87, -4.37, -173.50, -1.54, 2.81, -8.62, -0.79, 1.71, 1.09, -0.75, 1.09, -9.71, 19.87, 9.00, 9.50, -0.05, 0.20, -1.42, 69.06, -4.37, -173.50, -0.06, -0.57, -0.82, -0.02, 7, 69, 405, 34, 
80204, 50.56, -4.44, -174.00, -4.41, 2.23, -7.62, -3.64, 1.23, 2.09, -0.77, 1.00, -9.72, 17.00, 10.75, 9.88, -0.26, 0.48, -5.82, 47.38, -4.50, -174.06, -0.06, -0.40, -0.91, -0.03, 6, 50, 407, 26, 
80304, 17.00, -4.19, -174.81, -4.07, 2.31, -7.69, -3.34, 1.44, 2.04, -0.72, 0.86, -9.74, 8.19, 18.19, 11.00, -0.35, 0.45, -6.35, 13.50, -4.25, -174.87, -0.04, -0.12, -0.99, -0.04, 4, 17, 420, 29, 
80404, 342.81, -3.69, -175.25, -0.44, 2.44, -9.82, 0.17, 1.65, -0.07, -0.62, 0.79, -9.75, -3.19, 19.00, 11.00, -0.29, 0.60, -5.68, 339.69, -3.62, -175.31, -0.02, 0.18, -0.98, -0.05, 4, 342, 418, 25, 
80504, 315.12, -3.12, -175.44, -0.60, 2.32, -8.92, -0.07, 1.54, 0.83, -0.53, 0.78, -9.76, -10.50, 18.00, 10.56, -0.43, 0.53, -5.07, 312.37, -3.06, -175.37, -0.01, 0.40, -0.91, -0.05, 4, 315, 417, 30, 
80604, 287.50, -2.31, -175.69, 4.41, -3.32, -1.31, 2.44, -3.23, 7.59, -0.38, 0.68, -9.77, -15.06, 10.50, 9.75, 0.28, 0.55, -5.23, 284.69, -2.25, -175.94, 0.01, 0.61, -0.79, -0.04, 4, 287, 413, 24, 
80704, 273.87, -2.12, -175.12, 0.21, 1.65, -7.35, 2.76, -0.79, -1.32, -0.35, 0.83, -9.76, -17.87, 1.56, 9.06, -0.12, 0.25, -1.53, 273.06, -2.06, -175.06, 0.02, 0.69, -0.72, -0.04, 5, 273, 424, 27, 
80804, 269.56, -2.12, -175.00, 0.60, -0.80, -8.59, 1.23, 0.48, -0.28, -0.34, 0.83, -9.76, -18.37, -4.37, 11.25, 0.07, 0.27, -0.41, 269.37, -2.00, -175.06, 0.02, 0.71, -0.70, -0.04, 6, 269, 417, 19, 
80904, 270.00, -2.06, -175.00, -2.60, 0.41, -8.18, 4.11, -2.27, 5.97, -0.35, 0.78, -9.76, -18.00, -5.00, 12.75, 0.70, 0.06, 0.64, 270.31, -2.00, -175.37, 0.02, 0.70, -0.71, -0.04, 6, 270, 421, 30, 
81004, 274.69, -2.00, -174.56, 2.84, 1.24, -6.65, 2.00, 3.03, -2.51, -0.34, 0.92, -9.75, -19.75, -3.87, 12.00, -0.01, -0.02, 1.17, 275.31, -1.94, -174.56, 0.02, 0.67, -0.74, -0.05, 6, 274, 412, 26, 
81104, 281.69, -2.12, -174.19, 1.37, 2.55, -6.77, 4.38, 0.62, 1.29, -0.35, 0.98, -9.75, -20.19, -0.25, 12.69, 0.09, 0.10, 1.40, 282.44, -2.00, -174.19, 0.02, 0.63, -0.78, -0.05, 6, 281, 409, 35, 
81204, 289.81, -2.25, -174.25, 0.57, 3.24, -7.62, 0.96, 2.26, 2.12, -0.36, 0.97, -9.75, -18.69, 3.25, 13.25, 0.11, 0.04, 1.66, 290.75, -2.12, -174.25, 0.01, 0.57, -0.82, -0.05, 6, 289, 406, 24, 
81304, 298.75, -2.31, -174.44, -2.20, 3.91, -7.49, -1.80, 2.96, 2.25, -0.38, 0.94, -9.75, -19.50, 6.87, 12.88, 0.13, -0.05, 1.75, 299.75, -2.25, -174.44, 0.01, 0.50, -0.86, -0.05, 6, 298, 406, 38, 
81404, 308.44, -2.44, -174.62, -2.77, 0.56, -5.31, -2.35, -0.35, 4.43, -0.40, 0.91, -9.75, -17.00, 11.56, 13.38, 0.01, -0.07, 1.70, 309.37, -2.37, -174.56, 0.00, 0.43, -0.90, -0.05, 7, 308, 418, 37, 
81504, 318.12, -2.56, -174.75, -0.03, 2.16, -8.17, 0.40, 1.27, 1.57, -0.42, 0.89, -9.75, -14.88, 13.38, 14.38, 0.06, 0.04, 1.83, 319.12, -2.44, -174.75, -0.00, 0.35, -0.94, -0.05, 7, 318, 411, 34, 
81604, 328.12, -2.69, -174.81, 0.27, 2.58, -7.88, 0.73, 1.70, 1.86, -0.44, 0.87, -9.75, -13.56, 18.37, 13.88, 0.13, 0.03, 1.86, 329.12, -2.56, -174.87, -0.01, 0.27, -0.96, -0.05, 7, 328, 415, 37, 
81704, 338.12, -2.81, -174.81, 4.63, 1.45, -12.39, 5.12, 0.57, -2.64, -0.49, 0.87, -9.75, -9.56, 20.19, 13.88, 0.23, 0.02, 1.84, 339.12, -2.75, -174.94, -0.02, 0.18, -0.98, -0.05, 7, 338, 414, 39, 
81804, 348.06, -2.94, -174.94, 3.52, 2.23, -7.54, 4.03, 1.37, 2.21, -0.50, 0.86, -9.75, -5.37, 23.00, 13.75, 0.17, -0.13, 1.92, 349.12, -2.94, -174.94, -0.02, 0.09, -0.99, -0.05, 6, 348, 413, 37, 
81904, 358.25, -3.19, -174.94, 1.40, 0.51, -7.81, 1.95, -0.34, 1.93, -0.54, 0.86, -9.75, -2.37, 25.19, 13.38, 0.23, -0.05, 1.94, 359.31, -3.12, -175.00, -0.03, 0.01, -1.00, -0.04, 6, 358, 415, 38, 
82004, 9.44, -3.12, -174.94, -1.74, 1.04, -10.95, -1.21, 0.19, -1.19, -0.53, 0.85, -9.75, 0.88, 26.50, 11.75, 0.19, -0.22, 1.67, 10.38, -3.12, -175.00, -0.03, -0.09, -0.99, -0.04, 8, 9, 409, 28, 
82104, 19.81, -3.25, -174.94, 2.14, 0.31, -8.74, 2.71, -0.55, 1.00, -0.56, 0.86, -9.75, 4.06, 21.00, 12.19, 0.13, -0.04, 2.08, 20.87, -3.31, -174.87, -0.04, -0.18, -0.98, -0.04, 7, 19, 414, 30, 
82204, 30.31, -3.37, -174.87, 0.63, 1.14, -9.42, 1.21, 0.27, 0.32, -0.58, 0.87, -9.75, 7.06, 19.37, 12.19, 0.15, -0.05, 2.04, 31.44, -3.44, -174.81, -0.04, -0.27, -0.96, -0.03, 7, 30, 414, 29, 
82304, 40.88, -3.44, -174.75, 1.18, 4.66, -8.60, 1.78, 3.78, 1.14, -0.59, 0.88, -9.74, 10.50, 17.25, 10.69, 0.12, 0.10, 2.09, 40.88, -3.44, -174.75, -0.05, -0.36, -0.93, -0.03, 7, 40, 406, 24, 
82404, 51.94, -3.62, -174.62, 2.06, 3.89, -12.44, 2.69, 2.98, -2.70, -0.62, 0.90, -9.74, 14.19, 12.88, 11.19, -0.02, -0.27, 2.28, 51.94, -3.62, -174.62, -0.05, -0.45, -0.89, -0.03, 7, 51, 409, 43, 
82504, 62.69, -3.75, -174.44, 6.32, 2.80, -7.98, 6.96, 1.86, 1.75, -0.64, 0.94, -9.74, 16.75, 10.00, 9.75, 0.12, -0.08, 2.18, 62.69, -3.75, -174.44, -0.05, -0.52, -0.85, -0.02, 7, 62, 412, 23, 
82604, 72.94, -3.81, -174.25, 3.55, 3.73, -8.98, 4.21, 2.76, 0.74, -0.65, 0.97, -9.73, 18.00, 7.75, 9.00, 0.05, -0.07, 1.86, 72.94, -3.81, -174.25, -0.06, -0.59, -0.80, -0.02, 7, 72, 418, 33, 
82704, 83.31, -3.87, -174.12, 2.92, 1.13, -6.52, 3.59, 0.13, 3.20, -0.66, 0.99, -9.73, 18.50, 1.25, 9.06, 0.15, -0.15, 1.98, 83.31, -3.87, -174.12, -0.06, -0.66, -0.75, -0.02, 7, 83, 419, 39, 
